Matchday,Date,Home,Away,FullTime
Asian Cup & Asian Chlg Cup q,2009-04-30,Bangladesh,Macao,3-0
Asian Cup & Asian Chlg Cup q,2009-04-30,Myanmar,Cambodia,1-0
Asian Cup & Asian Chlg Cup q,2011-02-09,Philippines,Mongolia,2-0
Asian Cup & Asian Chlg Cup q,2011-02-09,Cambodia,Macao,3-1
Asian Cup & Asian Chlg Cup q,2011-02-10,Taiwan,Laos,5-2
Asian Cup & Asian Chlg Cup q,2011-02-16,Macao,Cambodia,3-2
Asian Cup & Asian Chlg Cup q,2011-02-16,Laos,Taiwan,1-1
Asian Cup & Asian Chlg Cup q,2011-03-15,Mongolia,Philippines,2-1
Asian Cup & Asian Chlg Cup q,2011-03-21,Myanmar,Philippines,1-1
Asian Cup & Asian Chlg Cup q,2011-03-21,India,Taiwan,3-0
Asian Cup & Asian Chlg Cup q,2011-03-21,Turkmenistan,Pakistan,3-0
Asian Cup & Asian Chlg Cup q,2011-03-21,Maldives,Cambodia,4-0
Asian Cup & Asian Chlg Cup q,2011-03-21,Tajikistan,Kyrgyzstan,1-0
Asian Cup & Asian Chlg Cup q,2011-03-21,Palestine,Bangladesh,2-0
Asian Cup & Asian Chlg Cup q,2011-03-23,Palestine,Philippines,0-0
Asian Cup & Asian Chlg Cup q,2011-03-23,India,Pakistan,3-1
Asian Cup & Asian Chlg Cup q,2011-03-23,Afghanistan,Bhutan,3-0
Asian Cup & Asian Chlg Cup q,2011-03-23,Turkmenistan,Taiwan,2-0
Asian Cup & Asian Chlg Cup q,2011-03-23,Myanmar,Bangladesh,0-2
Asian Cup & Asian Chlg Cup q,2011-03-23,Tajikistan,Cambodia,3-0
Asian Cup & Asian Chlg Cup q,2011-03-23,Maldives,Kyrgyzstan,2-1
Asian Cup & Asian Chlg Cup q,2011-03-25,Philippines,Bangladesh,3-0
Asian Cup & Asian Chlg Cup q,2011-03-25,India,Turkmenistan,1-1
Asian Cup & Asian Chlg Cup q,2011-03-25,Afghanistan,Bhutan,2-0
Asian Cup & Asian Chlg Cup q,2011-03-25,Pakistan,Taiwan,2-0
Asian Cup & Asian Chlg Cup q,2011-03-25,Myanmar,Palestine,1-3
Asian Cup & Asian Chlg Cup q,2011-03-25,Kyrgyzstan,Cambodia,4-3
Asian Cup & Asian Chlg Cup q,2011-03-25,Maldives,Tajikistan,0-0
Asian Cup & Asian Chlg Cup q,2011-04-07,Nepal,Afghanistan,1-0
Asian Cup & Asian Chlg Cup q,2011-04-07,North Korea,Sri Lanka,4-0
Asian Cup & Asian Chlg Cup q,2011-04-09,Afghanistan,Sri Lanka,1-0
Asian Cup & Asian Chlg Cup q,2011-04-09,Nepal,North Korea,0-1
Asian Cup & Asian Chlg Cup q,2011-04-11,North Korea,Afghanistan,2-0
Asian Cup & Asian Chlg Cup q,2011-04-11,Nepal,Sri Lanka,0-0
Asian Cup & Asian Chlg Cup q,2013-03-02,India,Taiwan,2-1
Asian Cup & Asian Chlg Cup q,2013-03-02,Afghanistan,Sri Lanka,1-0
Asian Cup & Asian Chlg Cup q,2013-03-02,Laos,Mongolia,1-1
Asian Cup & Asian Chlg Cup q,2013-03-02,Myanmar,Guam,5-0
Asian Cup & Asian Chlg Cup q,2013-03-02,Palestine,Bangladesh,1-0
Asian Cup & Asian Chlg Cup q,2013-03-02,Nepal,Northern Mariana Islands,6-0
Asian Cup & Asian Chlg Cup q,2013-03-04,India,Guam,4-0
Asian Cup & Asian Chlg Cup q,2013-03-04,Afghanistan,Mongolia,1-0
Asian Cup & Asian Chlg Cup q,2013-03-04,Myanmar,Taiwan,1-1
Asian Cup & Asian Chlg Cup q,2013-03-04,Laos,Sri Lanka,4-2
Asian Cup & Asian Chlg Cup q,2013-03-04,Palestine,Northern Mariana Islands,9-0
Asian Cup & Asian Chlg Cup q,2013-03-04,Nepal,Bangladesh,0-2
Asian Cup & Asian Chlg Cup q,2013-03-06,Myanmar,India,1-0
Asian Cup & Asian Chlg Cup q,2013-03-06,Laos,Afghanistan,1-1
Asian Cup & Asian Chlg Cup q,2013-03-06,Sri Lanka,Mongolia,3-0
Asian Cup & Asian Chlg Cup q,2013-03-06,Guam,Taiwan,3-0
Asian Cup & Asian Chlg Cup q,2013-03-06,Nepal,Palestine,0-0
Asian Cup & Asian Chlg Cup q,2013-03-06,Bangladesh,Northern Mariana Islands,4-0
Asian Cup & Asian Chlg Cup q,2013-03-17,Kyrgyzstan,Macao,1-0
Asian Cup & Asian Chlg Cup q,2013-03-17,Tajikistan,Pakistan,1-0
Asian Cup & Asian Chlg Cup q,2013-03-19,Tajikistan,Macao,3-0
Asian Cup & Asian Chlg Cup q,2013-03-19,Kyrgyzstan,Pakistan,1-0
Asian Cup & Asian Chlg Cup q,2013-03-21,Pakistan,Macao,2-0
Asian Cup & Asian Chlg Cup q,2013-03-21,Kyrgyzstan,Tajikistan,1-0
Asian Cup & Asian Chlg Cup q,2013-03-22,Turkmenistan,Cambodia,7-0
Asian Cup & Asian Chlg Cup q,2013-03-24,Philippines,Cambodia,8-0
Asian Cup & Asian Chlg Cup q,2013-03-26,Philippines,Turkmenistan,1-0
