Matchday,Date,Home,Away,FullTime
World Cup and Asian Cup qual,2015-06-16,Laos,Lebanon,0-2
World Cup and Asian Cup qual,2015-06-16,Cambodia,Afghanistan,0-1
World Cup and Asian Cup qual,2015-06-16,Turkmenistan,Iran,1-1
World Cup and Asian Cup qual,2015-06-16,South Korea,Myanmar,2-0
World Cup and Asian Cup qual,2015-06-16,Taiwan,Thailand,0-2
World Cup and Asian Cup qual,2015-06-16,Hong Kong,Maldives,2-0
World Cup and Asian Cup qual,2015-06-16,Malaysia,Palestine,0-6
World Cup and Asian Cup qual,2015-06-16,North Korea,Uzbekistan,4-2
World Cup and Asian Cup qual,2015-06-16,East Timor,United Arab Emirates,0-1
World Cup and Asian Cup qual,2015-06-16,Bangladesh,Tajikistan,1-1
World Cup and Asian Cup qual,2015-09-03,Japan,Cambodia,3-0
World Cup and Asian Cup qual,2015-09-03,Australia,Bangladesh,5-0
World Cup and Asian Cup qual,2015-09-03,China,Hong Kong,0-0
World Cup and Asian Cup qual,2015-09-03,Iran,Guam,6-0
World Cup and Asian Cup qual,2015-09-03,South Korea,Laos,8-0
World Cup and Asian Cup qual,2015-09-03,Syria,Singapore,1-0
World Cup and Asian Cup qual,2015-09-03,Iraq,Taiwan,5-1
World Cup and Asian Cup qual,2015-09-03,Kuwait,Myanmar,9-0
World Cup and Asian Cup qual,2015-09-03,United Arab Emirates,Malaysia,10-0
World Cup and Asian Cup qual,2015-09-03,Jordan,Kyrgyzstan,0-0
World Cup and Asian Cup qual,2015-09-03,Bahrain,North Korea,0-1
World Cup and Asian Cup qual,2015-09-03,Saudi Arabia,East Timor,7-0
World Cup and Asian Cup qual,2015-09-03,Uzbekistan,Yemen,1-0
World Cup and Asian Cup qual,2015-09-03,Oman,Turkmenistan,3-1
World Cup and Asian Cup qual,2015-09-03,Qatar,Bhutan,15-0
World Cup and Asian Cup qual,2015-09-08,Japan,Afghanistan,6-0
World Cup and Asian Cup qual,2015-09-08,Philippines,Uzbekistan,1-5
World Cup and Asian Cup qual,2015-09-08,Tajikistan,Australia,0-3
World Cup and Asian Cup qual,2015-09-08,China,Maldives,3-0
World Cup and Asian Cup qual,2015-09-08,India,Iran,0-3
World Cup and Asian Cup qual,2015-09-08,Lebanon,South Korea,0-3
World Cup and Asian Cup qual,2015-09-08,Taiwan,Vietnam,1-2
World Cup and Asian Cup qual,2015-09-08,Cambodia,Syria,0-6
World Cup and Asian Cup qual,2015-09-08,Hong Kong,Qatar,2-3
World Cup and Asian Cup qual,2015-09-08,Malaysia,Saudi Arabia,1-2
World Cup and Asian Cup qual,2015-09-08,Thailand,Iraq,2-2
World Cup and Asian Cup qual,2015-09-08,Laos,Kuwait,0-2
World Cup and Asian Cup qual,2015-09-08,Bangladesh,Jordan,0-4
World Cup and Asian Cup qual,2015-09-08,Palestine,United Arab Emirates,0-0
World Cup and Asian Cup qual,2015-09-08,Bahrain,Yemen,4-0
World Cup and Asian Cup qual,2015-09-08,Guam,Oman,0-0
World Cup and Asian Cup qual,2015-10-08,Japan,Syria,3-0
World Cup and Asian Cup qual,2015-10-08,North Korea,Philippines,0-0
World Cup and Asian Cup qual,2015-10-08,Jordan,Australia,2-0
World Cup and Asian Cup qual,2015-10-08,Qatar,China,1-0
World Cup and Asian Cup qual,2015-10-08,Turkmenistan,India,2-1
World Cup and Asian Cup qual,2015-10-08,Lebanon,Myanmar,2-0
World Cup and Asian Cup qual,2015-10-08,Singapore,Afghanistan,1-0
World Cup and Asian Cup qual,2015-10-08,Oman,Iran,1-1
World Cup and Asian Cup qual,2015-10-08,Kuwait,South Korea,0-1
World Cup and Asian Cup qual,2015-10-08,Vietnam,Iraq,1-1
World Cup and Asian Cup qual,2015-10-08,Kyrgyzstan,Tajikistan,2-2
World Cup and Asian Cup qual,2015-10-08,Saudi Arabia,United Arab Emirates,2-1
World Cup and Asian Cup qual,2015-10-08,East Timor,Palestine,1-1
World Cup and Asian Cup qual,2015-10-08,Bahrain,Uzbekistan,0-4
World Cup and Asian Cup qual,2015-10-08,Bhutan,Maldives,3-4
World Cup and Asian Cup qual,2015-10-13,Bahrain,Philippines,2-0
World Cup and Asian Cup qual,2015-10-13,Oman,India,3-0
World Cup and Asian Cup qual,2015-10-13,Kuwait,Lebanon,0-0
World Cup and Asian Cup qual,2015-10-13,Syria,Afghanistan,5-2
World Cup and Asian Cup qual,2015-10-13,Vietnam,Thailand,0-3
World Cup and Asian Cup qual,2015-10-13,Myanmar,Laos,3-1
World Cup and Asian Cup qual,2015-10-13,Bhutan,Hong Kong,0-1
World Cup and Asian Cup qual,2015-10-13,Singapore,Cambodia,2-1
World Cup and Asian Cup qual,2015-10-13,East Timor,Malaysia,0-1
World Cup and Asian Cup qual,2015-10-13,Kyrgyzstan,Bangladesh,2-0
World Cup and Asian Cup qual,2015-10-13,North Korea,Yemen,1-0
World Cup and Asian Cup qual,2015-10-13,Jordan,Tajikistan,3-0
World Cup and Asian Cup qual,2015-10-13,Qatar,Maldives,4-0
World Cup and Asian Cup qual,2015-10-13,Turkmenistan,Guam,1-0
World Cup and Asian Cup qual,2015-11-09,Palestine,Saudi Arabia,0-0
World Cup and Asian Cup qual,2015-11-12,Singapore,Japan,0-3
World Cup and Asian Cup qual,2015-11-12,Philippines,Yemen,0-1
World Cup and Asian Cup qual,2015-11-12,Australia,Kyrgyzstan,3-0
World Cup and Asian Cup qual,2015-11-12,China,Bhutan,12-0
World Cup and Asian Cup qual,2015-11-12,India,Guam,1-0
World Cup and Asian Cup qual,2015-11-12,Lebanon,Laos,7-0
World Cup and Asian Cup qual,2015-11-12,Afghanistan,Cambodia,3-0
World Cup and Asian Cup qual,2015-11-12,Iran,Turkmenistan,3-1
World Cup and Asian Cup qual,2015-11-12,South Korea,Myanmar,4-0
World Cup and Asian Cup qual,2015-11-12,Thailand,Taiwan,4-2
World Cup and Asian Cup qual,2015-11-12,Maldives,Hong Kong,0-1
World Cup and Asian Cup qual,2015-11-12,Palestine,Malaysia,6-0
World Cup and Asian Cup qual,2015-11-12,Uzbekistan,North Korea,3-1
World Cup and Asian Cup qual,2015-11-12,United Arab Emirates,East Timor,8-0
World Cup and Asian Cup qual,2015-11-12,Tajikistan,Bangladesh,5-0
World Cup and Asian Cup qual,2015-11-17,Cambodia,Japan,0-2
World Cup and Asian Cup qual,2015-11-17,Bangladesh,Australia,0-4
World Cup and Asian Cup qual,2015-11-17,Hong Kong,China,0-0
World Cup and Asian Cup qual,2015-11-17,Guam,Iran,0-6
World Cup and Asian Cup qual,2015-11-17,Laos,South Korea,0-5
World Cup and Asian Cup qual,2015-11-17,Singapore,Syria,1-2
World Cup and Asian Cup qual,2015-11-17,Taiwan,Iraq,0-2
World Cup and Asian Cup qual,2015-11-17,Malaysia,United Arab Emirates,1-2
World Cup and Asian Cup qual,2015-11-17,Kyrgyzstan,Jordan,1-0
World Cup and Asian Cup qual,2015-11-17,North Korea,Bahrain,2-0
World Cup and Asian Cup qual,2015-11-17,East Timor,Saudi Arabia,0-10
World Cup and Asian Cup qual,2015-11-17,Uzbekistan,Yemen,3-1
World Cup and Asian Cup qual,2015-11-17,Turkmenistan,Oman,2-1
World Cup and Asian Cup qual,2015-11-17,Bhutan,Qatar,0-3
World Cup and Asian Cup qual,2016-03-24,Japan,Afghanistan,5-0
World Cup and Asian Cup qual,2016-03-24,Uzbekistan,Philippines,1-0
World Cup and Asian Cup qual,2016-03-24,Australia,Tajikistan,7-0
World Cup and Asian Cup qual,2016-03-24,China,Maldives,4-0
World Cup and Asian Cup qual,2016-03-24,Iran,India,4-0
World Cup and Asian Cup qual,2016-03-24,South Korea,Lebanon,1-0
World Cup and Asian Cup qual,2016-03-24,Vietnam,Taiwan,4-1
World Cup and Asian Cup qual,2016-03-24,Syria,Cambodia,6-0
World Cup and Asian Cup qual,2016-03-24,Qatar,Hong Kong,2-0
World Cup and Asian Cup qual,2016-03-24,Saudi Arabia,Malaysia,2-0
World Cup and Asian Cup qual,2016-03-24,Iraq,Thailand,2-2
World Cup and Asian Cup qual,2016-03-24,Jordan,Bangladesh,8-0
World Cup and Asian Cup qual,2016-03-24,United Arab Emirates,Palestine,2-0
World Cup and Asian Cup qual,2016-03-24,Bahrain,Yemen,3-0
World Cup and Asian Cup qual,2016-03-24,Oman,Guam,1-0
World Cup and Asian Cup qual,2016-03-29,Japan,Syria,5-0
World Cup and Asian Cup qual,2016-03-29,Philippines,North Korea,3-2
World Cup and Asian Cup qual,2016-03-29,Australia,Jordan,5-1
World Cup and Asian Cup qual,2016-03-29,China,Qatar,2-0
World Cup and Asian Cup qual,2016-03-29,India,Turkmenistan,1-2
World Cup and Asian Cup qual,2016-03-29,Lebanon,Myanmar,1-1
World Cup and Asian Cup qual,2016-03-29,Afghanistan,Singapore,2-1
World Cup and Asian Cup qual,2016-03-29,Iran,Oman,2-0
World Cup and Asian Cup qual,2016-03-29,Iraq,Vietnam,1-0
World Cup and Asian Cup qual,2016-03-29,Tajikistan,Kyrgyzstan,0-1
World Cup and Asian Cup qual,2016-03-29,United Arab Emirates,Saudi Arabia,1-1
World Cup and Asian Cup qual,2016-03-29,Palestine,East Timor,7-0
World Cup and Asian Cup qual,2016-03-29,Uzbekistan,Bahrain,1-0
World Cup and Asian Cup qual,2016-03-29,Maldives,Bhutan,4-2
World Cup and Asian Cup qual,2019-06-06,Mongolia,Brunei,2-0
World Cup and Asian Cup qual,2019-06-06,Macao,Sri Lanka,1-0
World Cup and Asian Cup qual,2019-06-06,Cambodia,Pakistan,2-0
World Cup and Asian Cup qual,2019-06-06,Laos,Bangladesh,0-1
World Cup and Asian Cup qual,2019-06-06,Bhutan,Guam,1-0
World Cup and Asian Cup qual,2019-06-11,Brunei,Mongolia,2-1
World Cup and Asian Cup qual,2019-06-11,Cambodia,Pakistan,2-1
World Cup and Asian Cup qual,2019-06-11,Bangladesh,Laos,0-0
World Cup and Asian Cup qual,2019-06-11,Guam,Bhutan,5-0
World Cup and Asian Cup qual,2019-09-05,Philippines,Syria,2-5
World Cup and Asian Cup qual,2019-09-05,Indonesia,Malaysia,2-3
World Cup and Asian Cup qual,2019-09-05,India,Oman,1-2
World Cup and Asian Cup qual,2019-09-05,North Korea,Lebanon,2-0
World Cup and Asian Cup qual,2019-09-05,Qatar,Afghanistan,6-0
World Cup and Asian Cup qual,2019-09-05,Mongolia,Myanmar,1-0
World Cup and Asian Cup qual,2019-09-05,Thailand,Vietnam,0-0
World Cup and Asian Cup qual,2019-09-05,Taiwan,Jordan,1-2
World Cup and Asian Cup qual,2019-09-05,Sri Lanka,Turkmenistan,0-2
World Cup and Asian Cup qual,2019-09-05,Cambodia,Hong Kong,1-1
World Cup and Asian Cup qual,2019-09-05,Singapore,Yemen,2-2
World Cup and Asian Cup qual,2019-09-05,Tajikistan,Kyrgyzstan,1-0
World Cup and Asian Cup qual,2019-09-05,Bahrain,Iraq,1-1
World Cup and Asian Cup qual,2019-09-05,Kuwait,Nepal,7-0
World Cup and Asian Cup qual,2019-09-05,Palestine,Uzbekistan,2-0
World Cup and Asian Cup qual,2019-09-05,Guam,Maldives,0-1
World Cup and Asian Cup qual,2019-09-10,Myanmar,Japan,0-2
World Cup and Asian Cup qual,2019-09-10,Guam,Philippines,1-4
World Cup and Asian Cup qual,2019-09-10,Kuwait,Australia,0-3
World Cup and Asian Cup qual,2019-09-10,Maldives,China,0-5
World Cup and Asian Cup qual,2019-09-10,Indonesia,Thailand,0-3
World Cup and Asian Cup qual,2019-09-10,Qatar,India,0-0
World Cup and Asian Cup qual,2019-09-10,Afghanistan,Bangladesh,1-0
World Cup and Asian Cup qual,2019-09-10,Hong Kong,Iran,0-2
World Cup and Asian Cup qual,2019-09-10,Mongolia,Tajikistan,0-1
World Cup and Asian Cup qual,2019-09-10,Turkmenistan,South Korea,0-2
World Cup and Asian Cup qual,2019-09-10,Taiwan,Nepal,0-2
World Cup and Asian Cup qual,2019-09-10,Sri Lanka,North Korea,0-1
World Cup and Asian Cup qual,2019-09-10,Singapore,Palestine,2-1
World Cup and Asian Cup qual,2019-09-10,Malaysia,United Arab Emirates,1-2
World Cup and Asian Cup qual,2019-09-10,Cambodia,Bahrain,0-1
World Cup and Asian Cup qual,2019-09-10,Saudi Arabia,Yemen,2-2
World Cup and Asian Cup qual,2019-10-10,Japan,Mongolia,6-0
World Cup and Asian Cup qual,2019-10-10,Australia,Nepal,5-0
World Cup and Asian Cup qual,2019-10-10,China,Guam,7-0
World Cup and Asian Cup qual,2019-10-10,United Arab Emirates,Indonesia,5-0
World Cup and Asian Cup qual,2019-10-10,Lebanon,Turkmenistan,2-1
World Cup and Asian Cup qual,2019-10-10,Oman,Afghanistan,3-0
World Cup and Asian Cup qual,2019-10-10,Iran,Cambodia,14-0
World Cup and Asian Cup qual,2019-10-10,South Korea,Sri Lanka,8-0
World Cup and Asian Cup qual,2019-10-10,Vietnam,Malaysia,1-0
World Cup and Asian Cup qual,2019-10-10,Syria,Maldives,2-1
World Cup and Asian Cup qual,2019-10-10,Kyrgyzstan,Myanmar,7-0
World Cup and Asian Cup qual,2019-10-10,Iraq,Hong Kong,2-0
World Cup and Asian Cup qual,2019-10-10,Saudi Arabia,Singapore,3-0
World Cup and Asian Cup qual,2019-10-10,Jordan,Kuwait,0-0
World Cup and Asian Cup qual,2019-10-10,Uzbekistan,Yemen,5-0
World Cup and Asian Cup qual,2019-10-10,Bangladesh,Qatar,0-2
World Cup and Asian Cup qual,2019-10-15,Tajikistan,Japan,0-3
World Cup and Asian Cup qual,2019-10-15,Philippines,China,0-0
World Cup and Asian Cup qual,2019-10-15,Taiwan,Australia,1-7
World Cup and Asian Cup qual,2019-10-15,Indonesia,Vietnam,1-3
World Cup and Asian Cup qual,2019-10-15,India,Bangladesh,1-1
World Cup and Asian Cup qual,2019-10-15,Sri Lanka,Lebanon,0-3
World Cup and Asian Cup qual,2019-10-15,Bahrain,Iran,1-0
World Cup and Asian Cup qual,2019-10-15,Mongolia,Kyrgyzstan,1-2
World Cup and Asian Cup qual,2019-10-15,North Korea,South Korea,0-0
World Cup and Asian Cup qual,2019-10-15,Syria,Guam,4-0
World Cup and Asian Cup qual,2019-10-15,Singapore,Uzbekistan,1-3
World Cup and Asian Cup qual,2019-10-15,Cambodia,Iraq,0-4
World Cup and Asian Cup qual,2019-10-15,Thailand,United Arab Emirates,2-1
World Cup and Asian Cup qual,2019-10-15,Jordan,Nepal,3-0
World Cup and Asian Cup qual,2019-10-15,Palestine,Saudi Arabia,0-0
World Cup and Asian Cup qual,2019-10-15,Qatar,Oman,2-1
World Cup and Asian Cup qual,2019-11-14,Kyrgyzstan,Japan,0-2
World Cup and Asian Cup qual,2019-11-14,Maldives,Philippines,1-2
World Cup and Asian Cup qual,2019-11-14,Jordan,Australia,0-1
World Cup and Asian Cup qual,2019-11-14,Syria,China,2-1
World Cup and Asian Cup qual,2019-11-14,Afghanistan,India,1-1
World Cup and Asian Cup qual,2019-11-14,Lebanon,South Korea,0-0
World Cup and Asian Cup qual,2019-11-14,Iraq,Iran,2-1
World Cup and Asian Cup qual,2019-11-14,Vietnam,United Arab Emirates,1-0
World Cup and Asian Cup qual,2019-11-14,Kuwait,Taiwan,9-0
World Cup and Asian Cup qual,2019-11-14,Myanmar,Tajikistan,4-3
World Cup and Asian Cup qual,2019-11-14,Hong Kong,Bahrain,0-0
World Cup and Asian Cup qual,2019-11-14,Malaysia,Thailand,2-1
World Cup and Asian Cup qual,2019-11-14,Turkmenistan,North Korea,3-1
World Cup and Asian Cup qual,2019-11-14,Uzbekistan,Saudi Arabia,2-3
World Cup and Asian Cup qual,2019-11-14,Yemen,Palestine,1-0
World Cup and Asian Cup qual,2019-11-14,Oman,Bangladesh,4-1
World Cup and Asian Cup qual,2019-11-19,Syria,Philippines,1-0
World Cup and Asian Cup qual,2019-11-19,Malaysia,Indonesia,2-0
World Cup and Asian Cup qual,2019-11-19,Oman,India,1-0
World Cup and Asian Cup qual,2019-11-19,Lebanon,North Korea,0-0
World Cup and Asian Cup qual,2019-11-19,Qatar,Afghanistan,1-0
World Cup and Asian Cup qual,2019-11-19,Myanmar,Mongolia,1-0
World Cup and Asian Cup qual,2019-11-19,Vietnam,Thailand,0-0
World Cup and Asian Cup qual,2019-11-19,Jordan,Taiwan,5-0
World Cup and Asian Cup qual,2019-11-19,Turkmenistan,Sri Lanka,2-0
World Cup and Asian Cup qual,2019-11-19,Hong Kong,Cambodia,2-0
World Cup and Asian Cup qual,2019-11-19,Singapore,Yemen,2-1
World Cup and Asian Cup qual,2019-11-19,Kyrgyzstan,Tajikistan,1-1
World Cup and Asian Cup qual,2019-11-19,Bahrain,Iraq,0-0
World Cup and Asian Cup qual,2019-11-19,Kuwait,Nepal,1-0
World Cup and Asian Cup qual,2019-11-19,Uzbekistan,Palestine,2-0
World Cup and Asian Cup qual,2019-11-19,Maldives,Guam,3-1
World Cup and Asian Cup qual,2020-12-04,Qatar,Bangladesh,5-0
World Cup and Asian Cup qual,2021-03-25,Tajikistan,Mongolia,3-0
World Cup and Asian Cup qual,2021-03-30,Japan,Mongolia,14-0
World Cup and Asian Cup qual,2021-03-30,Saudi Arabia,Palestine,5-0
World Cup and Asian Cup qual,2021-05-28,Japan,Myanmar,10-0
World Cup and Asian Cup qual,2021-05-30,China,Guam,7-0
World Cup and Asian Cup qual,2021-06-03,Kuwait,Australia,0-3
World Cup and Asian Cup qual,2021-06-03,Indonesia,Thailand,2-2
World Cup and Asian Cup qual,2021-06-03,Qatar,India,1-0
World Cup and Asian Cup qual,2021-06-03,Afghanistan,Bangladesh,1-1
World Cup and Asian Cup qual,2021-06-03,Iran,Hong Kong,3-1
World Cup and Asian Cup qual,2021-06-03,Nepal,Taiwan,2-0
World Cup and Asian Cup qual,2021-06-03,Palestine,Singapore,4-0
World Cup and Asian Cup qual,2021-06-03,United Arab Emirates,Malaysia,4-0
World Cup and Asian Cup qual,2021-06-03,Bahrain,Cambodia,8-0
World Cup and Asian Cup qual,2021-06-04,Syria,Maldives,4-0
World Cup and Asian Cup qual,2021-06-05,Lebanon,Sri Lanka,3-2
World Cup and Asian Cup qual,2021-06-05,South Korea,Turkmenistan,5-0
World Cup and Asian Cup qual,2021-06-05,Saudi Arabia,Yemen,3-0
World Cup and Asian Cup qual,2021-06-07,Japan,Tajikistan,4-1
World Cup and Asian Cup qual,2021-06-07,China,Philippines,2-0
World Cup and Asian Cup qual,2021-06-07,Australia,Taiwan,5-1
World Cup and Asian Cup qual,2021-06-07,Vietnam,Indonesia,4-0
World Cup and Asian Cup qual,2021-06-07,India,Bangladesh,2-0
World Cup and Asian Cup qual,2021-06-07,Bahrain,Iran,0-3
World Cup and Asian Cup qual,2021-06-07,Mongolia,Kyrgyzstan,1-0
World Cup and Asian Cup qual,2021-06-07,Syria,Guam,3-0
World Cup and Asian Cup qual,2021-06-07,Uzbekistan,Singapore,5-0
World Cup and Asian Cup qual,2021-06-07,Iraq,Cambodia,4-1
World Cup and Asian Cup qual,2021-06-07,United Arab Emirates,Thailand,3-1
World Cup and Asian Cup qual,2021-06-07,Jordan,Nepal,3-0
World Cup and Asian Cup qual,2021-06-07,Qatar,Oman,1-0
World Cup and Asian Cup qual,2021-06-09,Turkmenistan,Lebanon,3-2
World Cup and Asian Cup qual,2021-06-09,South Korea,Sri Lanka,5-0
World Cup and Asian Cup qual,2021-06-11,Philippines,Guam,3-0
World Cup and Asian Cup qual,2021-06-11,Australia,Nepal,3-0
World Cup and Asian Cup qual,2021-06-11,China,Maldives,5-0
World Cup and Asian Cup qual,2021-06-11,United Arab Emirates,Indonesia,5-0
World Cup and Asian Cup qual,2021-06-11,Oman,Afghanistan,2-1
World Cup and Asian Cup qual,2021-06-11,Iran,Cambodia,10-0
World Cup and Asian Cup qual,2021-06-11,Vietnam,Malaysia,2-1
World Cup and Asian Cup qual,2021-06-11,Kyrgyzstan,Myanmar,8-1
World Cup and Asian Cup qual,2021-06-11,Iraq,Hong Kong,1-0
World Cup and Asian Cup qual,2021-06-11,Saudi Arabia,Singapore,3-0
World Cup and Asian Cup qual,2021-06-11,Kuwait,Jordan,0-0
World Cup and Asian Cup qual,2021-06-11,Uzbekistan,Yemen,1-0
World Cup and Asian Cup qual,2021-06-13,South Korea,Lebanon,2-1
World Cup and Asian Cup qual,2021-06-15,Japan,Kyrgyzstan,5-1
World Cup and Asian Cup qual,2021-06-15,Maldives,Philippines,1-1
World Cup and Asian Cup qual,2021-06-15,Australia,Jordan,1-0
World Cup and Asian Cup qual,2021-06-15,China,Syria,3-1
World Cup and Asian Cup qual,2021-06-15,Afghanistan,India,1-1
World Cup and Asian Cup qual,2021-06-15,Iran,Iraq,1-0
World Cup and Asian Cup qual,2021-06-15,United Arab Emirates,Vietnam,3-2
World Cup and Asian Cup qual,2021-06-15,Kuwait,Taiwan,2-1
World Cup and Asian Cup qual,2021-06-15,Tajikistan,Myanmar,4-0
World Cup and Asian Cup qual,2021-06-15,Bahrain,Hong Kong,4-0
World Cup and Asian Cup qual,2021-06-15,Malaysia,Thailand,1-0
World Cup and Asian Cup qual,2021-06-15,Saudi Arabia,Uzbekistan,3-0
World Cup and Asian Cup qual,2021-06-15,Palestine,Yemen,3-0
World Cup and Asian Cup qual,2021-06-15,Oman,Bangladesh,3-0
World Cup and Asian Cup qual,2023-10-12,Indonesia,Brunei,6-0
World Cup and Asian Cup qual,2023-10-12,Afghanistan,Mongolia,1-0
World Cup and Asian Cup qual,2023-10-12,Myanmar,Macao,5-1
World Cup and Asian Cup qual,2023-10-12,Taiwan,East Timor,4-0
World Cup and Asian Cup qual,2023-10-12,Cambodia,Pakistan,0-0
World Cup and Asian Cup qual,2023-10-12,Yemen,Sri Lanka,3-0
World Cup and Asian Cup qual,2023-10-12,Hong Kong,Bhutan,4-0
World Cup and Asian Cup qual,2023-10-12,Singapore,Guam,2-1
World Cup and Asian Cup qual,2023-10-12,Nepal,Laos,1-1
World Cup and Asian Cup qual,2023-10-12,Maldives,Bangladesh,1-1
World Cup and Asian Cup qual,2023-10-17,Brunei,Indonesia,0-6
World Cup and Asian Cup qual,2023-10-17,Mongolia,Afghanistan,0-1
World Cup and Asian Cup qual,2023-10-17,Macao,Myanmar,0-0
World Cup and Asian Cup qual,2023-10-17,Taiwan,East Timor,3-0
World Cup and Asian Cup qual,2023-10-17,Pakistan,Cambodia,1-0
World Cup and Asian Cup qual,2023-10-17,Sri Lanka,Yemen,1-1
World Cup and Asian Cup qual,2023-10-17,Bhutan,Hong Kong,2-0
World Cup and Asian Cup qual,2023-10-17,Guam,Singapore,0-1
World Cup and Asian Cup qual,2023-10-17,Laos,Nepal,0-1
World Cup and Asian Cup qual,2023-10-17,Bangladesh,Maldives,2-1
World Cup and Asian Cup qual,2023-11-16,Japan,Myanmar,5-0
World Cup and Asian Cup qual,2023-11-16,Philippines,Vietnam,0-2
World Cup and Asian Cup qual,2023-11-16,Australia,Bangladesh,7-0
World Cup and Asian Cup qual,2023-11-16,Thailand,China,1-2
World Cup and Asian Cup qual,2023-11-16,Iraq,Indonesia,5-1
World Cup and Asian Cup qual,2023-11-16,Kuwait,India,0-1
World Cup and Asian Cup qual,2023-11-16,Lebanon,Palestine,0-0
World Cup and Asian Cup qual,2023-11-16,Qatar,Afghanistan,8-1
World Cup and Asian Cup qual,2023-11-16,Iran,Hong Kong,4-0
World Cup and Asian Cup qual,2023-11-16,South Korea,Singapore,5-0
World Cup and Asian Cup qual,2023-11-16,Syria,North Korea,1-0
World Cup and Asian Cup qual,2023-11-16,Oman,Taiwan,3-0
World Cup and Asian Cup qual,2023-11-16,Saudi Arabia,Pakistan,4-0
World Cup and Asian Cup qual,2023-11-16,Malaysia,Kyrgyzstan,4-3
World Cup and Asian Cup qual,2023-11-16,Tajikistan,Jordan,1-1
World Cup and Asian Cup qual,2023-11-16,Bahrain,Yemen,2-0
World Cup and Asian Cup qual,2023-11-16,United Arab Emirates,Nepal,4-0
World Cup and Asian Cup qual,2023-11-16,Turkmenistan,Uzbekistan,1-3
World Cup and Asian Cup qual,2023-11-21,Japan,Syria,5-0
World Cup and Asian Cup qual,2023-11-21,Philippines,Indonesia,1-1
World Cup and Asian Cup qual,2023-11-21,Australia,Palestine,1-0
World Cup and Asian Cup qual,2023-11-21,China,South Korea,0-3
World Cup and Asian Cup qual,2023-11-21,India,Qatar,0-3
World Cup and Asian Cup qual,2023-11-21,Bangladesh,Lebanon,1-1
World Cup and Asian Cup qual,2023-11-21,Kuwait,Afghanistan,4-0
World Cup and Asian Cup qual,2023-11-21,Uzbekistan,Iran,2-2
World Cup and Asian Cup qual,2023-11-21,Vietnam,Iraq,0-1
World Cup and Asian Cup qual,2023-11-21,Taiwan,Malaysia,0-1
World Cup and Asian Cup qual,2023-11-21,Myanmar,North Korea,1-6
World Cup and Asian Cup qual,2023-11-21,Pakistan,Tajikistan,1-6
World Cup and Asian Cup qual,2023-11-21,Hong Kong,Turkmenistan,2-2
World Cup and Asian Cup qual,2023-11-21,Singapore,Thailand,1-3
World Cup and Asian Cup qual,2023-11-21,Kyrgyzstan,Oman,1-0
World Cup and Asian Cup qual,2023-11-21,Jordan,Saudi Arabia,0-2
World Cup and Asian Cup qual,2023-11-21,Nepal,Yemen,0-2
World Cup and Asian Cup qual,2023-11-21,Bahrain,United Arab Emirates,0-2
World Cup and Asian Cup qual,2024-03-21,Japan,North Korea,1-0
